Datetime,Consumption
2024-01-28 22:00:00,9.043274612312416
2024-01-28 23:00:00,10.12951790579316
2024-01-29 00:00:00,11.33015068145041
2024-01-29 01:00:00,9.615359298258479
2024-01-29 02:00:00,7.2254145919325286
2024-01-29 03:00:00,13.17098942038028
2024-01-29 04:00:00,16.154880452282537
2024-01-29 05:00:00,25.422414005154774
2024-01-29 06:00:00,18.215664768024276
2024-01-29 07:00:00,23.877781462141847
2024-01-29 08:00:00,15.508112261122202
2024-01-29 09:00:00,8.987161395518829
2024-01-29 10:00:00,15.017990635748689
2024-01-29 11:00:00,11.776354075143551
2024-01-29 12:00:00,9.124557241933417
2024-01-29 13:00:00,19.38848773984715
2024-01-29 14:00:00,13.978710493864963
2024-01-29 15:00:00,10.315298765061732
2024-01-29 16:00:00,20.435052048604703
2024-01-29 17:00:00,15.408665466215814
2024-01-29 18:00:00,15.9103816892515
2024-01-29 19:00:00,22.17764164765457
2024-01-29 20:00:00,7.247770465300134
2024-01-29 21:00:00,9.066152097327496
2024-01-29 22:00:00,8.346916381979131
2024-01-29 23:00:00,10.233424096641874
2024-01-30 00:00:00,10.728274711325088
2024-01-30 01:00:00,9.24468065964852
2024-01-30 02:00:00,6.572569139014794
2024-01-30 03:00:00,13.123350755241217
2024-01-30 04:00:00,15.276495917041371
2024-01-30 05:00:00,26.252233637897092
2024-01-30 06:00:00,17.509136614359843
2024-01-30 07:00:00,23.69584494201963
2024-01-30 08:00:00,16.183472747706286
2024-01-30 09:00:00,9.920637744291477
2024-01-30 10:00:00,15.182762042140137
2024-01-30 11:00:00,12.710377178767871
2024-01-30 12:00:00,8.491505601728093
2024-01-30 13:00:00,19.163182416194104
2024-01-30 14:00:00,13.356814797772513
2024-01-30 15:00:00,9.745487289094058
2024-01-30 16:00:00,20.16478925768407
2024-01-30 17:00:00,16.13224383458313
2024-01-30 18:00:00,16.63550412173254
2024-01-30 19:00:00,21.453671340271494
2024-01-30 20:00:00,7.93418699038377
2024-01-30 21:00:00,8.55132262340544
2024-01-30 22:00:00,8.455224372600526
2024-01-30 23:00:00,9.802210485793776
